src,dest,type,value
Саратов,Кудымкар,cargo3,3625
Саратов,Кумертау,cargo1,7290
Саратов,Кумертау,cargo2,1306
Саратов,Кумертау,cargo3,1511
Саратов,Кунгур,cargo1,7321
Саратов,Кунгур,cargo2,4716
Саратов,Кунгур,cargo3,3275
Саратов,Кузнецк,cargo1,393
Саратов,Кузнецк,cargo2,5491
Саратов,Кузнецк,cargo3,3728
Саратов,Лениногорск,cargo1,4985
Саратов,Лениногорск,cargo2,4983
Саратов,Лениногорск,cargo3,6905
Саратов,Медногорск,cargo1,4856
Саратов,Медногорск,cargo2,6595
Саратов,Медногорск,cargo3,416
Саратов,Можга,cargo1,9022
Саратов,Можга,cargo2,7989
Саратов,Можга,cargo3,206
Саратов,Набережные Челны,cargo1,8406
Саратов,Набережные Челны,cargo2,5714
Саратов,Набережные Челны,cargo3,949
Саратов,Нефтекамск,cargo1,1222
Саратов,Нефтекамск,cargo2,2509
Саратов,Нефтекамск,cargo3,8441
Саратов,Нижнекамск,cargo1,5268
Саратов,Нижнекамск,cargo2,7732
Саратов,Нижнекамск,cargo3,9085
Саратов,Нижний Новгород,cargo1,4736
Саратов,Нижний Новгород,cargo2,231
Саратов,Нижний Новгород,cargo3,3483
Саратов,Новокуйбышевск,cargo1,7377
Саратов,Новокуйбышевск,cargo2,4646
Саратов,Новокуйбышевск,cargo3,2920
Саратов,Новотроицк,cargo1,6154
Саратов,Новотроицк,cargo2,7174
Саратов,Новотроицк,cargo3,6875
Саратов,Октябрьский,cargo1,8729
Саратов,Октябрьский,cargo2,1617
Саратов,Октябрьский,cargo3,1796
Саратов,Омутнинск,cargo1,7544
Саратов,Омутнинск,cargo2,4105
Саратов,Омутнинск,cargo3,3130
Саратов,Оренбург,cargo1,3860
Саратов,Оренбург,cargo2,7581
Саратов,Оренбург,cargo3,793
Саратов,Орск,cargo1,1094
Саратов,Орск,cargo2,66
Саратов,Орск,cargo3,1233
Саратов,Отрадный,cargo1,3703
Саратов,Отрадный,cargo2,2286
Саратов,Отрадный,cargo3,9804
Саратов,Пенза,cargo1,6865
Саратов,Пенза,cargo2,8423
Саратов,Пенза,cargo3,2563
Саратов,Пермь,cargo1,6910
Саратов,Пермь,cargo2,6095
Саратов,Пермь,cargo3,1681
Саратов,Пугачев,cargo1,1476
Саратов,Пугачев,cargo2,7421
Саратов,Пугачев,cargo3,4815
Саратов,Раевский,cargo1,7022
Саратов,Раевский,cargo2,478
Саратов,Раевский,cargo3,7998
Саратов,Рузаевка,cargo1,6879
Саратов,Рузаевка,cargo2,9520
Саратов,Рузаевка,cargo3,526
Саратов,Салават,cargo1,7794
Саратов,Салават,cargo2,8563
Саратов,Салават,cargo3,9289
Саратов,Самара,cargo1,2302
Саратов,Самара,cargo2,9127
Саратов,Самара,cargo3,1789
Саратов,Саранск,cargo1,3432
Саратов,Саранск,cargo2,7847
Саратов,Саранск,cargo3,4394
Саратов,Сарапул,cargo1,3886
Саратов,Сарапул,cargo2,5360
Саратов,Сарапул,cargo3,1677
Саратов,Сердобск,cargo1,3896
Саратов,Сердобск,cargo2,3192
Саратов,Сердобск,cargo3,8045
Саратов,Шумерля,cargo1,9427
Саратов,Шумерля,cargo2,6576
Саратов,Шумерля,cargo3,3900
Саратов,Сибай,cargo1,4088
Саратов,Сибай,cargo2,1878
Саратов,Сибай,cargo3,7056
Саратов,Слободской,cargo1,3070
Саратов,Слободской,cargo2,9575
Саратов,Слободской,cargo3,910
Саратов,Соликамск,cargo1,2159
Саратов,Соликамск,cargo2,5001
Саратов,Соликамск,cargo3,2151
Саратов,Соль-Илецк,cargo1,0
Саратов,Соль-Илецк,cargo2,0
Саратов,Соль-Илецк,cargo3,0
Саратов,Советск,cargo1,1968
Саратов,Советск,cargo2,9967
Саратов,Советск,cargo3,3732
Саратов,Стерлитамак,cargo1,0
Саратов,Стерлитамак,cargo2,0
Саратов,Стерлитамак,cargo3,0
Саратов,Сызрань,cargo1,4924
Саратов,Сызрань,cargo2,331
Саратов,Сызрань,cargo3,4112
Саратов,Тольятти,cargo1,2008
Саратов,Тольятти,cargo2,1799
Саратов,Тольятти,cargo3,193
Саратов,Туймазы,cargo1,1405
Саратов,Туймазы,cargo2,4740
Саратов,Туймазы,cargo3,192
Саратов,Уфа,cargo1,0
Саратов,Уфа,cargo2,0
Саратов,Уфа,cargo3,0
Саратов,Ульяновск,cargo1,315
Саратов,Ульяновск,cargo2,89
Саратов,Ульяновск,cargo3,9183
Саратов,Вольск,cargo1,104
Саратов,Вольск,cargo2,7042
Саратов,Вольск,cargo3,1027
Саратов,Воткинск,cargo1,34
Саратов,Воткинск,cargo2,47
Саратов,Воткинск,cargo3,38
Саратов,Выкса,cargo1,89
Саратов,Выкса,cargo2,24
Саратов,Выкса,cargo3,1043
Саратов,Йошкар-Ола,cargo1,3
Саратов,Йошкар-Ола,cargo2,0
Саратов,Йошкар-Ола,cargo3,6
Саратов,Зеленодольск,cargo1,10
Саратов,Зеленодольск,cargo2,10
Саратов,Зеленодольск,cargo3,6
Сердобск,Алатырь,cargo1,310
Сердобск,Алатырь,cargo2,731
Сердобск,Алатырь,cargo3,599
Сердобск,Альметьевск,cargo1,0
Сердобск,Альметьевск,cargo2,0
Сердобск,Альметьевск,cargo3,0
Сердобск,Арзамас,cargo1,0
Сердобск,Арзамас,cargo2,0
Сердобск,Арзамас,cargo3,0
Сердобск,Аткарск,cargo1,0
Сердобск,Аткарск,cargo2,0
Сердобск,Аткарск,cargo3,0
Сердобск,Балахна,cargo1,0
Сердобск,Балахна,cargo2,9
Сердобск,Балахна,cargo3,7
Сердобск,Балаково,cargo1,3903
Сердобск,Балаково,cargo2,7254
Сердобск,Балаково,cargo3,5576
Сердобск,Балашов,cargo1,3660
Сердобск,Балашов,cargo2,4050
Сердобск,Балашов,cargo3,2129
Сердобск,Белебей,cargo1,194
Сердобск,Белебей,cargo2,0
Сердобск,Белебей,cargo3,8060
Сердобск,Березники,cargo1,1549
Сердобск,Березники,cargo2,9295
Сердобск,Березники,cargo3,6632
Сердобск,Бирск,cargo1,0
Сердобск,Бирск,cargo2,0
Сердобск,Бирск,cargo3,0
Сердобск,Бугульма,cargo1,0
Сердобск,Бугульма,cargo2,0
Сердобск,Бугульма,cargo3,0
Сердобск,Бугуруслан,cargo1,49
Сердобск,Бугуруслан,cargo2,75
Сердобск,Бугуруслан,cargo3,59
Сердобск,Бузулук,cargo1,34
Сердобск,Бузулук,cargo2,39
Сердобск,Бузулук,cargo3,20
Сердобск,Чапаевск,cargo1,0
Сердобск,Чапаевск,cargo2,0
Сердобск,Чапаевск,cargo3,0
Сердобск,Чебоксары,cargo1,0
Сердобск,Чебоксары,cargo2,0
Сердобск,Чебоксары,cargo3,0
Сердобск,Чистополь,cargo1,0
Сердобск,Чистополь,cargo2,0
Сердобск,Чистополь,cargo3,0
Сердобск,Чусовой,cargo1,0
Сердобск,Чусовой,cargo2,0
Сердобск,Чусовой,cargo3,0
Сердобск,Димитровград,cargo1,13165
Сердобск,Димитровград,cargo2,50876
Сердобск,Димитровград,cargo3,35146
Сердобск,Домбаровский,cargo1,46234
Сердобск,Домбаровский,cargo2,28884
Сердобск,Домбаровский,cargo3,86764
Сердобск,Дзержинск,cargo1,0
Сердобск,Дзержинск,cargo2,0
Сердобск,Дзержинск,cargo3,0
Сердобск,Энгельс,cargo1,6
Сердобск,Энгельс,cargo2,4
Сердобск,Энгельс,cargo3,8
Сердобск,Гай,cargo1,7
Сердобск,Гай,cargo2,0
Сердобск,Гай,cargo3,4
Сердобск,Глазов,cargo1,4
Сердобск,Глазов,cargo2,2
Сердобск,Глазов,cargo3,6
Сердобск,Губаха,cargo1,3033
Сердобск,Губаха,cargo2,5258
Сердобск,Губаха,cargo3,7332
Сердобск,Ижевск,cargo1,3584
Сердобск,Ижевск,cargo2,170
Сердобск,Ижевск,cargo3,4769
Сердобск,Каменка,cargo1,6065
Сердобск,Каменка,cargo2,842
Сердобск,Каменка,cargo3,9683
Сердобск,Канаш,cargo1,1951
Сердобск,Канаш,cargo2,6531
Сердобск,Канаш,cargo3,8507
Сердобск,Казань,cargo1,3625
Сердобск,Казань,cargo2,593
Сердобск,Казань,cargo3,9388
Сердобск,Киров,cargo1,263
Сердобск,Киров,cargo2,994
Сердобск,Киров,cargo3,5736
Сердобск,Кирово-Чепецк,cargo1,8311
Сердобск,Кирово-Чепецк,cargo2,7796
Сердобск,Кирово-Чепецк,cargo3,855
Сердобск,Кирс,cargo1,92
Сердобск,Кирс,cargo2,8176
Сердобск,Кирс,cargo3,4405
Сердобск,Кизел,cargo1,2683
Сердобск,Кизел,cargo2,917
Сердобск,Кизел,cargo3,4927
Сердобск,Котельнич,cargo1,2992
Сердобск,Котельнич,cargo2,5799
Сердобск,Котельнич,cargo3,1772
Сердобск,Красноармейск,cargo1,2480
Сердобск,Красноармейск,cargo2,7633
Сердобск,Красноармейск,cargo3,9343
Сердобск,Краснокамск,cargo1,7465
Сердобск,Краснокамск,cargo2,9766
Сердобск,Краснокамск,cargo3,2206
Сердобск,Кудымкар,cargo1,4089
Сердобск,Кудымкар,cargo2,350
Сердобск,Кудымкар,cargo3,4603
Сердобск,Кумертау,cargo1,1703
Сердобск,Кумертау,cargo2,7696
Сердобск,Кумертау,cargo3,9697
Сердобск,Кунгур,cargo1,8575
Сердобск,Кунгур,cargo2,8736
Сердобск,Кунгур,cargo3,6915
Сердобск,Кузнецк,cargo1,3794
Сердобск,Кузнецк,cargo2,6119
Сердобск,Кузнецк,cargo3,6562
Сердобск,Лениногорск,cargo1,9054
Сердобск,Лениногорск,cargo2,9755
Сердобск,Лениногорск,cargo3,8286
Сердобск,Медногорск,cargo1,5843
Сердобск,Медногорск,cargo2,8989
Сердобск,Медногорск,cargo3,2962
Сердобск,Можга,cargo1,6839
Сердобск,Можга,cargo2,9639
Сердобск,Можга,cargo3,9466
Сердобск,Набережные Челны,cargo1,388
Сердобск,Набережные Челны,cargo2,9365
Сердобск,Набережные Челны,cargo3,2154
Сердобск,Нефтекамск,cargo1,3261
Сердобск,Нефтекамск,cargo2,3850
Сердобск,Нефтекамск,cargo3,3929
Сердобск,Нижнекамск,cargo1,9560
Сердобск,Нижнекамск,cargo2,3213
Сердобск,Нижнекамск,cargo3,8847
Сердобск,Нижний Новгород,cargo1,3303
Сердобск,Нижний Новгород,cargo2,3990
Сердобск,Нижний Новгород,cargo3,9456
Сердобск,Новокуйбышевск,cargo1,9073
Сердобск,Новокуйбышевск,cargo2,7315
Сердобск,Новокуйбышевск,cargo3,4711
Сердобск,Новотроицк,cargo1,5822
Сердобск,Новотроицк,cargo2,2054
Сердобск,Новотроицк,cargo3,570
Сердобск,Октябрьский,cargo1,4342
Сердобск,Октябрьский,cargo2,6521
Сердобск,Октябрьский,cargo3,7666
Сердобск,Омутнинск,cargo1,9535
Сердобск,Омутнинск,cargo2,1022
Сердобск,Омутнинск,cargo3,5137
Сердобск,Оренбург,cargo1,4883
Сердобск,Оренбург,cargo2,9262
Сердобск,Оренбург,cargo3,819
Сердобск,Орск,cargo1,2419
Сердобск,Орск,cargo2,1624
Сердобск,Орск,cargo3,1725
Сердобск,Отрадный,cargo1,7704
Сердобск,Отрадный,cargo2,8824
Сердобск,Отрадный,cargo3,2029
Сердобск,Пенза,cargo1,7098
Сердобск,Пенза,cargo2,247
Сердобск,Пенза,cargo3,8458
Сердобск,Пермь,cargo1,2601
Сердобск,Пермь,cargo2,4279
Сердобск,Пермь,cargo3,4250
Сердобск,Пугачев,cargo1,8975
Сердобск,Пугачев,cargo2,5975
Сердобск,Пугачев,cargo3,5915
Сердобск,Раевский,cargo1,8581
Сердобск,Раевский,cargo2,6141
Сердобск,Раевский,cargo3,572
Сердобск,Рузаевка,cargo1,4898
Сердобск,Рузаевка,cargo2,8066
Сердобск,Рузаевка,cargo3,4174
Сердобск,Салават,cargo1,8925
Сердобск,Салават,cargo2,7593
Сердобск,Салават,cargo3,5940
Сердобск,Самара,cargo1,7781
Сердобск,Самара,cargo2,8172
Сердобск,Самара,cargo3,6900
Сердобск,Саранск,cargo1,9762
Сердобск,Саранск,cargo2,8570
Сердобск,Саранск,cargo3,3774
Сердобск,Сарапул,cargo1,2858
Сердобск,Сарапул,cargo2,7838
Сердобск,Сарапул,cargo3,5869
Сердобск,Саратов,cargo1,9743
Сердобск,Саратов,cargo2,2586
Сердобск,Саратов,cargo3,8042
Сердобск,Шумерля,cargo1,5946
Сердобск,Шумерля,cargo2,7539
Сердобск,Шумерля,cargo3,7239
Сердобск,Сибай,cargo1,1058
Сердобск,Сибай,cargo2,7349
Сердобск,Сибай,cargo3,1587
Сердобск,Слободской,cargo1,5545
Сердобск,Слободской,cargo2,9820
Сердобск,Слободской,cargo3,1060
Сердобск,Соликамск,cargo1,8249
Сердобск,Соликамск,cargo2,7374
Сердобск,Соликамск,cargo3,3370
Сердобск,Соль-Илецк,cargo1,0
Сердобск,Соль-Илецк,cargo2,0
Сердобск,Соль-Илецк,cargo3,0
Сердобск,Советск,cargo1,6392
Сердобск,Советск,cargo2,5226
Сердобск,Советск,cargo3,6693
Сердобск,Стерлитамак,cargo1,0
Сердобск,Стерлитамак,cargo2,0
Сердобск,Стерлитамак,cargo3,0
Сердобск,Сызрань,cargo1,9075
Сердобск,Сызрань,cargo2,2921
Сердобск,Сызрань,cargo3,3760
Сердобск,Тольятти,cargo1,3645
Сердобск,Тольятти,cargo2,9192
Сердобск,Тольятти,cargo3,3863
Сердобск,Туймазы,cargo1,4409
Сердобск,Туймазы,cargo2,6606
Сердобск,Туймазы,cargo3,340
Сердобск,Уфа,cargo1,0
Сердобск,Уфа,cargo2,0
Сердобск,Уфа,cargo3,0
Сердобск,Ульяновск,cargo1,7842
Сердобск,Ульяновск,cargo2,1511
Сердобск,Ульяновск,cargo3,8458
Сердобск,Вольск,cargo1,8338
Сердобск,Вольск,cargo2,8326
Сердобск,Вольск,cargo3,4167
Сердобск,Воткинск,cargo1,84
Сердобск,Воткинск,cargo2,82
Сердобск,Воткинск,cargo3,13
Сердобск,Выкса,cargo1,48
Сердобск,Выкса,cargo2,60
Сердобск,Выкса,cargo3,3
Сердобск,Йошкар-Ола,cargo1,3
Сердобск,Йошкар-Ола,cargo2,5
Сердобск,Йошкар-Ола,cargo3,0
Сердобск,Зеленодольск,cargo1,1
Сердобск,Зеленодольск,cargo2,7
Сердобск,Зеленодольск,cargo3,6
Шумерля,Алатырь,cargo1,263
Шумерля,Алатырь,cargo2,262
Шумерля,Алатырь,cargo3,223
Шумерля,Альметьевск,cargo1,0
Шумерля,Альметьевск,cargo2,0
Шумерля,Альметьевск,cargo3,0
Шумерля,Арзамас,cargo1,0
Шумерля,Арзамас,cargo2,0
Шумерля,Арзамас,cargo3,0
Шумерля,Аткарск,cargo1,0
Шумерля,Аткарск,cargo2,0
Шумерля,Аткарск,cargo3,0
Шумерля,Балахна,cargo1,0
Шумерля,Балахна,cargo2,6
Шумерля,Балахна,cargo3,5
Шумерля,Балаково,cargo1,3819
Шумерля,Балаково,cargo2,7764
Шумерля,Балаково,cargo3,8008
Шумерля,Балашов,cargo1,4130
Шумерля,Балашов,cargo2,4661
Шумерля,Балашов,cargo3,3974
Шумерля,Белебей,cargo1,2911
Шумерля,Белебей,cargo2,7786
Шумерля,Белебей,cargo3,9246
Шумерля,Березники,cargo1,1305
Шумерля,Березники,cargo2,9271
Шумерля,Березники,cargo3,4144
Шумерля,Бирск,cargo1,0
Шумерля,Бирск,cargo2,0
Шумерля,Бирск,cargo3,0
Шумерля,Бугульма,cargo1,0
Шумерля,Бугульма,cargo2,0
Шумерля,Бугульма,cargo3,0
Шумерля,Бугуруслан,cargo1,36
Шумерля,Бугуруслан,cargo2,3
Шумерля,Бугуруслан,cargo3,5
Шумерля,Бузулук,cargo1,58
Шумерля,Бузулук,cargo2,67
Шумерля,Бузулук,cargo3,27
Шумерля,Чапаевск,cargo1,0
Шумерля,Чапаевск,cargo2,0
Шумерля,Чапаевск,cargo3,0
Шумерля,Чебоксары,cargo1,0
Шумерля,Чебоксары,cargo2,0
Шумерля,Чебоксары,cargo3,0
Шумерля,Чистополь,cargo1,0
Шумерля,Чистополь,cargo2,0
Шумерля,Чистополь,cargo3,0
Шумерля,Чусовой,cargo1,0
Шумерля,Чусовой,cargo2,0
Шумерля,Чусовой,cargo3,0
Шумерля,Димитровград,cargo1,46764
Шумерля,Димитровград,cargo2,75113
Шумерля,Димитровград,cargo3,67622
Шумерля,Домбаровский,cargo1,27855
Шумерля,Домбаровский,cargo2,54934
Шумерля,Домбаровский,cargo3,14099
Шумерля,Дзержинск,cargo1,0
Шумерля,Дзержинск,cargo2,0
Шумерля,Дзержинск,cargo3,0
Шумерля,Энгельс,cargo1,6
Шумерля,Энгельс,cargo2,10
Шумерля,Энгельс,cargo3,10
Шумерля,Гай,cargo1,3
Шумерля,Гай,cargo2,9
Шумерля,Гай,cargo3,6
Шумерля,Глазов,cargo1,5
Шумерля,Глазов,cargo2,5
Шумерля,Глазов,cargo3,6
Шумерля,Губаха,cargo1,3407
Шумерля,Губаха,cargo2,7921
Шумерля,Губаха,cargo3,6590
Шумерля,Ижевск,cargo1,1649
Шумерля,Ижевск,cargo2,2078
Шумерля,Ижевск,cargo3,537
Шумерля,Каменка,cargo1,0
Шумерля,Каменка,cargo2,0
Шумерля,Каменка,cargo3,0
Шумерля,Канаш,cargo1,0
Шумерля,Канаш,cargo2,0
Шумерля,Канаш,cargo3,0
Шумерля,Казань,cargo1,0
Шумерля,Казань,cargo2,0
Шумерля,Казань,cargo3,0
Шумерля,Киров,cargo1,0
Шумерля,Киров,cargo2,0
Шумерля,Киров,cargo3,0
Шумерля,Кирово-Чепецк,cargo1,0
Шумерля,Кирово-Чепецк,cargo2,0
Шумерля,Кирово-Чепецк,cargo3,0
Шумерля,Кирс,cargo1,0
Шумерля,Кирс,cargo2,0
Шумерля,Кирс,cargo3,0
Шумерля,Кизел,cargo1,0
Шумерля,Кизел,cargo2,0
Шумерля,Кизел,cargo3,0
Шумерля,Котельнич,cargo1,0
Шумерля,Котельнич,cargo2,0
Шумерля,Котельнич,cargo3,0
Шумерля,Красноармейск,cargo1,0
Шумерля,Красноармейск,cargo2,0
Шумерля,Красноармейск,cargo3,0
Шумерля,Краснокамск,cargo1,0
Шумерля,Краснокамск,cargo2,0
Шумерля,Краснокамск,cargo3,0
Шумерля,Кудымкар,cargo1,0
Шумерля,Кудымкар,cargo2,0
Шумерля,Кудымкар,cargo3,0
Шумерля,Кумертау,cargo1,0
Шумерля,Кумертау,cargo2,0
Шумерля,Кумертау,cargo3,0
Шумерля,Кунгур,cargo1,0
Шумерля,Кунгур,cargo2,0
Шумерля,Кунгур,cargo3,0
Шумерля,Кузнецк,cargo1,0
Шумерля,Кузнецк,cargo2,0
Шумерля,Кузнецк,cargo3,0
Шумерля,Лениногорск,cargo1,0
Шумерля,Лениногорск,cargo2,0
Шумерля,Лениногорск,cargo3,0
Шумерля,Медногорск,cargo1,0
Шумерля,Медногорск,cargo2,0
Шумерля,Медногорск,cargo3,0
Шумерля,Можга,cargo1,0
Шумерля,Можга,cargo2,0
Шумерля,Можга,cargo3,0
Шумерля,Набережные Челны,cargo1,5916
Шумерля,Набережные Челны,cargo2,9529
Шумерля,Набережные Челны,cargo3,5193
Шумерля,Нефтекамск,cargo1,7565
Шумерля,Нефтекамск,cargo2,4910
Шумерля,Нефтекамск,cargo3,9328
Шумерля,Нижнекамск,cargo1,905
Шумерля,Нижнекамск,cargo2,6206
Шумерля,Нижнекамск,cargo3,5676
Шумерля,Нижний Новгород,cargo1,7948
Шумерля,Нижний Новгород,cargo2,6765
Шумерля,Нижний Новгород,cargo3,4824
Шумерля,Новокуйбышевск,cargo1,163
Шумерля,Новокуйбышевск,cargo2,3017
Шумерля,Новокуйбышевск,cargo3,660
Шумерля,Новотроицк,cargo1,3814
Шумерля,Новотроицк,cargo2,6393
Шумерля,Новотроицк,cargo3,5599
Шумерля,Октябрьский,cargo1,3586
Шумерля,Октябрьский,cargo2,4913
Шумерля,Октябрьский,cargo3,5068
Шумерля,Омутнинск,cargo1,7072
Шумерля,Омутнинск,cargo2,6412
Шумерля,Омутнинск,cargo3,3631
Шумерля,Оренбург,cargo1,9011
Шумерля,Оренбург,cargo2,3340
Шумерля,Оренбург,cargo3,9685
Шумерля,Орск,cargo1,3970
Шумерля,Орск,cargo2,6406
Шумерля,Орск,cargo3,5797
Шумерля,Отрадный,cargo1,3106
Шумерля,Отрадный,cargo2,4702
Шумерля,Отрадный,cargo3,3062
Шумерля,Пенза,cargo1,1842
Шумерля,Пенза,cargo2,9257
Шумерля,Пенза,cargo3,5235
Шумерля,Пермь,cargo1,6946
Шумерля,Пермь,cargo2,3835
Шумерля,Пермь,cargo3,928
Шумерля,Пугачев,cargo1,1546
Шумерля,Пугачев,cargo2,6033
Шумерля,Пугачев,cargo3,5045
Шумерля,Раевский,cargo1,3295
Шумерля,Раевский,cargo2,5940
Шумерля,Раевский,cargo3,3023
Шумерля,Рузаевка,cargo1,1419
Шумерля,Рузаевка,cargo2,3611
Шумерля,Рузаевка,cargo3,7138
Шумерля,Салават,cargo1,1272
Шумерля,Салават,cargo2,7419
Шумерля,Салават,cargo3,8427
Шумерля,Самара,cargo1,5590
Шумерля,Самара,cargo2,1495
Шумерля,Самара,cargo3,5784
Шумерля,Саранск,cargo1,1611
Шумерля,Саранск,cargo2,6685
Шумерля,Саранск,cargo3,5067
Шумерля,Сарапул,cargo1,7171
Шумерля,Сарапул,cargo2,6687
Шумерля,Сарапул,cargo3,3540
Шумерля,Саратов,cargo1,8866
Шумерля,Саратов,cargo2,285
Шумерля,Саратов,cargo3,5890
Шумерля,Сердобск,cargo1,6400
Шумерля,Сердобск,cargo2,2504
Шумерля,Сердобск,cargo3,4549
Шумерля,Сибай,cargo1,6418
Шумерля,Сибай,cargo2,8850
Шумерля,Сибай,cargo3,1568
Шумерля,Слободской,cargo1,4430
Шумерля,Слободской,cargo2,1987
Шумерля,Слободской,cargo3,9246
Шумерля,Соликамск,cargo1,3530
Шумерля,Соликамск,cargo2,9083
Шумерля,Соликамск,cargo3,6267
Шумерля,Соль-Илецк,cargo1,0
Шумерля,Соль-Илецк,cargo2,0
Шумерля,Соль-Илецк,cargo3,0
Шумерля,Советск,cargo1,5331
Шумерля,Советск,cargo2,177
Шумерля,Советск,cargo3,9137
Шумерля,Стерлитамак,cargo1,0
Шумерля,Стерлитамак,cargo2,0
Шумерля,Стерлитамак,cargo3,0
Шумерля,Сызрань,cargo1,9189
Шумерля,Сызрань,cargo2,4224
Шумерля,Сызрань,cargo3,8846
Шумерля,Тольятти,cargo1,3098
Шумерля,Тольятти,cargo2,8043
Шумерля,Тольятти,cargo3,3372
Шумерля,Туймазы,cargo1,5319
Шумерля,Туймазы,cargo2,2496
Шумерля,Туймазы,cargo3,1464
Шумерля,Уфа,cargo1,0
Шумерля,Уфа,cargo2,0
Шумерля,Уфа,cargo3,0
Шумерля,Ульяновск,cargo1,3709
Шумерля,Ульяновск,cargo2,3378
Шумерля,Ульяновск,cargo3,3777
Шумерля,Вольск,cargo1,3089
Шумерля,Вольск,cargo2,691
Шумерля,Вольск,cargo3,9124
Шумерля,Воткинск,cargo1,34
Шумерля,Воткинск,cargo2,20
Шумерля,Воткинск,cargo3,36
Шумерля,Выкса,cargo1,94
Шумерля,Выкса,cargo2,34
Шумерля,Выкса,cargo3,82
Шумерля,Йошкар-Ола,cargo1,4
Шумерля,Йошкар-Ола,cargo2,5
Шумерля,Йошкар-Ола,cargo3,7
Шумерля,Зеленодольск,cargo1,4
Шумерля,Зеленодольск,cargo2,1
Шумерля,Зеленодольск,cargo3,3
Сибай,Алатырь,cargo1,242
Сибай,Алатырь,cargo2,650
Сибай,Алатырь,cargo3,660
Сибай,Альметьевск,cargo1,0
Сибай,Альметьевск,cargo2,0
Сибай,Альметьевск,cargo3,0
Сибай,Арзамас,cargo1,0
Сибай,Арзамас,cargo2,0
Сибай,Арзамас,cargo3,0
Сибай,Аткарск,cargo1,0
Сибай,Аткарск,cargo2,0
Сибай,Аткарск,cargo3,0
Сибай,Балахна,cargo1,3
Сибай,Балахна,cargo2,7
Сибай,Балахна,cargo3,3
Сибай,Балаково,cargo1,8347
Сибай,Балаково,cargo2,1587
Сибай,Балаково,cargo3,6606
Сибай,Балашов,cargo1,570
Сибай,Балашов,cargo2,3397
Сибай,Балашов,cargo3,4169
Сибай,Белебей,cargo1,4655
Сибай,Белебей,cargo2,4252
Сибай,Белебей,cargo3,5999
Сибай,Березники,cargo1,24
Сибай,Березники,cargo2,8395
Сибай,Березники,cargo3,3840
Сибай,Бирск,cargo1,0
Сибай,Бирск,cargo2,0
Сибай,Бирск,cargo3,0
Сибай,Бугульма,cargo1,0
Сибай,Бугульма,cargo2,0
Сибай,Бугульма,cargo3,0
Сибай,Бугуруслан,cargo1,64
Сибай,Бугуруслан,cargo2,29
Сибай,Бугуруслан,cargo3,26
Сибай,Бузулук,cargo1,69
Сибай,Бузулук,cargo2,97
Сибай,Бузулук,cargo3,9
Сибай,Чапаевск,cargo1,0
Сибай,Чапаевск,cargo2,0
Сибай,Чапаевск,cargo3,0
Сибай,Чебоксары,cargo1,0
Сибай,Чебоксары,cargo2,0
Сибай,Чебоксары,cargo3,0
Сибай,Чистополь,cargo1,0
Сибай,Чистополь,cargo2,0
Сибай,Чистополь,cargo3,0
Сибай,Чусовой,cargo1,0
Сибай,Чусовой,cargo2,0
Сибай,Чусовой,cargo3,0
Сибай,Димитровград,cargo1,80399
Сибай,Димитровград,cargo2,80743
Сибай,Димитровград,cargo3,14035
Сибай,Домбаровский,cargo1,83231
Сибай,Домбаровский,cargo2,30948
Сибай,Домбаровский,cargo3,14787
Сибай,Дзержинск,cargo1,0
Сибай,Дзержинск,cargo2,0
Сибай,Дзержинск,cargo3,0
Сибай,Энгельс,cargo1,8
Сибай,Энгельс,cargo2,8
Сибай,Энгельс,cargo3,9
Сибай,Гай,cargo1,0
Сибай,Гай,cargo2,9
Сибай,Гай,cargo3,2
Сибай,Глазов,cargo1,7
Сибай,Глазов,cargo2,1
Сибай,Глазов,cargo3,6
Сибай,Губаха,cargo1,1413
Сибай,Губаха,cargo2,8065
Сибай,Губаха,cargo3,1773
Сибай,Ижевск,cargo1,8970
Сибай,Ижевск,cargo2,4916
Сибай,Ижевск,cargo3,7087
Сибай,Каменка,cargo1,3922
Сибай,Каменка,cargo2,7120
Сибай,Каменка,cargo3,5834
Сибай,Канаш,cargo1,8232
Сибай,Канаш,cargo2,5134
Сибай,Канаш,cargo3,2003
Сибай,Казань,cargo1,8900
Сибай,Казань,cargo2,3307
Сибай,Казань,cargo3,3269
Сибай,Киров,cargo1,1044
Сибай,Киров,cargo2,6446
Сибай,Киров,cargo3,6774
Сибай,Кирово-Чепецк,cargo1,90311
Сибай,Кирово-Чепецк,cargo2,73
Сибай,Кирово-Чепецк,cargo3,84
Сибай,Кирс,cargo1,62
Сибай,Кирс,cargo2,60
Сибай,Кирс,cargo3,100
Сибай,Кизел,cargo1,62
Сибай,Кизел,cargo2,53
Сибай,Кизел,cargo3,94
Сибай,Котельнич,cargo1,60
Сибай,Котельнич,cargo2,55
Сибай,Котельнич,cargo3,27
Сибай,Красноармейск,cargo1,26
Сибай,Красноармейск,cargo2,71
Сибай,Красноармейск,cargo3,49
Сибай,Краснокамск,cargo1,25
Сибай,Краснокамск,cargo2,27
Сибай,Краснокамск,cargo3,12
Сибай,Кудымкар,cargo1,13
Сибай,Кудымкар,cargo2,41
Сибай,Кудымкар,cargo3,0
Сибай,Кумертау,cargo1,5
Сибай,Кумертау,cargo2,7
Сибай,Кумертау,cargo3,7
Сибай,Кунгур,cargo1,2
