src,dest,type,value
Sterlitamak,Balakovo,cargo3,6855
Sterlitamak,Birsk,cargo1,5656
Sterlitamak,Birsk,cargo2,450
Sterlitamak,Birsk,cargo3,1794
Sterlitamak,Izhevsk,cargo1,7722
Sterlitamak,Izhevsk,cargo2,1688
Sterlitamak,Izhevsk,cargo3,608
Sterlitamak,Krasnoarmeysk,cargo1,2060
Sterlitamak,Krasnoarmeysk,cargo2,1598
Sterlitamak,Krasnoarmeysk,cargo3,4898
Sterlitamak,Berezniki,cargo1,669
Sterlitamak,Berezniki,cargo2,1587
Sterlitamak,Berezniki,cargo3,3378
Sterlitamak,Penza,cargo1,3465
Sterlitamak,Penza,cargo2,4486
Sterlitamak,Penza,cargo3,2541
Sterlitamak,Kirov,cargo1,3512
Sterlitamak,Kirov,cargo2,216
Sterlitamak,Kirov,cargo3,5589
Sterlitamak,Orenburg,cargo1,1598
Sterlitamak,Orenburg,cargo2,4602
Sterlitamak,Orenburg,cargo3,779
Sterlitamak,Saratov,cargo1,9862
Sterlitamak,Saratov,cargo2,969
Sterlitamak,Saratov,cargo3,9681
Sterlitamak,Ulyanovsk,cargo1,6604
Sterlitamak,Ulyanovsk,cargo2,3962
Sterlitamak,Ulyanovsk,cargo3,5467
Sterlitamak,Nizhny Novgorod,cargo1,5890
Sterlitamak,Nizhny Novgorod,cargo2,2724
Sterlitamak,Nizhny Novgorod,cargo3,3411
Sterlitamak,Ufa,cargo1,6771
Sterlitamak,Ufa,cargo2,3954
Sterlitamak,Ufa,cargo3,7216
Sterlitamak,Samara,cargo1,6511
Sterlitamak,Samara,cargo2,4970
Sterlitamak,Samara,cargo3,2446
Sterlitamak,Kazan,cargo1,420
Sterlitamak,Kazan,cargo2,8356
Sterlitamak,Kazan,cargo3,405
Sterlitamak,Perm,cargo1,6123
Sterlitamak,Perm,cargo2,7084
Sterlitamak,Perm,cargo3,7858
Cheboksary,Balakhna,cargo1,3955
Cheboksary,Balakhna,cargo2,6386
Cheboksary,Balakhna,cargo3,531
Cheboksary,Arzamas,cargo1,6943
Cheboksary,Arzamas,cargo2,3846
Cheboksary,Arzamas,cargo3,910
Cheboksary,Ruzayevka,cargo1,3580
Cheboksary,Ruzayevka,cargo2,8037
Cheboksary,Ruzayevka,cargo3,4931
Cheboksary,Oktyabrskiy,cargo1,8372
Cheboksary,Oktyabrskiy,cargo2,4501
Cheboksary,Oktyabrskiy,cargo3,503
Cheboksary,Kirovo-Chepetsk,cargo1,1548
Cheboksary,Kirovo-Chepetsk,cargo2,2902
Cheboksary,Kirovo-Chepetsk,cargo3,5169
Cheboksary,Novotroitsk,cargo1,4209
Cheboksary,Novotroitsk,cargo2,5681
Cheboksary,Novotroitsk,cargo3,42
Cheboksary,Buguruslan,cargo1,2831
Cheboksary,Buguruslan,cargo2,4925
Cheboksary,Buguruslan,cargo3,3615
Cheboksary,Chapayevsk,cargo1,741
Cheboksary,Chapayevsk,cargo2,3345
Cheboksary,Chapayevsk,cargo3,1962
Cheboksary,Syzran,cargo1,4790
Cheboksary,Syzran,cargo2,7061
Cheboksary,Syzran,cargo3,54
Cheboksary,Novokuybishevsk,cargo1,5613
Cheboksary,Novokuybishevsk,cargo2,498
Cheboksary,Novokuybishevsk,cargo3,4895
Cheboksary,Naberezhnyye Chelny,cargo1,1728
Cheboksary,Naberezhnyye Chelny,cargo2,1863
Cheboksary,Naberezhnyye Chelny,cargo3,3361
Cheboksary,Zelenodolsk,cargo1,5363
Cheboksary,Zelenodolsk,cargo2,6477
Cheboksary,Zelenodolsk,cargo3,6032
Cheboksary,Leninogorsk,cargo1,7361
Cheboksary,Leninogorsk,cargo2,6733
Cheboksary,Leninogorsk,cargo3,8565
Cheboksary,Bugulma,cargo1,9647
Cheboksary,Bugulma,cargo2,8912
Cheboksary,Bugulma,cargo3,5365
Cheboksary,Solikamsk,cargo1,8921
Cheboksary,Solikamsk,cargo2,9900
Cheboksary,Solikamsk,cargo3,1978
Cheboksary,Kizel,cargo1,4889
Cheboksary,Kizel,cargo2,7493
Cheboksary,Kizel,cargo3,9290
Cheboksary,Dzerzhinsk,cargo1,8378
Cheboksary,Dzerzhinsk,cargo2,1290
Cheboksary,Dzerzhinsk,cargo3,9371
Cheboksary,Vyska,cargo1,8007
Cheboksary,Vyska,cargo2,7891
Cheboksary,Vyska,cargo3,2176
Cheboksary,Saransk,cargo1,3376
Cheboksary,Saransk,cargo2,7141
Cheboksary,Saransk,cargo3,1941
Cheboksary,Kamenka,cargo1,5832
Cheboksary,Kamenka,cargo2,4118
Cheboksary,Kamenka,cargo3,150
Cheboksary,Kuznetsk,cargo1,2953
Cheboksary,Kuznetsk,cargo2,1039
Cheboksary,Kuznetsk,cargo3,8000
Cheboksary,Serdobsk,cargo1,1693
Cheboksary,Serdobsk,cargo2,8513
Cheboksary,Serdobsk,cargo3,1739
Cheboksary,Rayevskiy,cargo1,4736
Cheboksary,Rayevskiy,cargo2,8882
Cheboksary,Rayevskiy,cargo3,7020
Cheboksary,Sibay,cargo1,8297
Cheboksary,Sibay,cargo2,6150
Cheboksary,Sibay,cargo3,2872
Cheboksary,Kumertau,cargo1,8971
Cheboksary,Kumertau,cargo2,4513
Cheboksary,Kumertau,cargo3,6841
Cheboksary,Salavat,cargo1,2644
Cheboksary,Salavat,cargo2,3017
Cheboksary,Salavat,cargo3,4968
Cheboksary,Belebey,cargo1,1555
Cheboksary,Belebey,cargo2,1860
Cheboksary,Belebey,cargo3,3175
Cheboksary,Tuymazy,cargo1,119
Cheboksary,Tuymazy,cargo2,3136
Cheboksary,Tuymazy,cargo3,2561
Cheboksary,Neftekamsk,cargo1,8720
Cheboksary,Neftekamsk,cargo2,2593
Cheboksary,Neftekamsk,cargo3,6254
Cheboksary,Sovetsk,cargo1,2458
Cheboksary,Sovetsk,cargo2,356
Cheboksary,Sovetsk,cargo3,1730
Cheboksary,Slobodskoy,cargo1,1719
Cheboksary,Slobodskoy,cargo2,6888
Cheboksary,Slobodskoy,cargo3,6787
Cheboksary,Kirs,cargo1,2370
Cheboksary,Kirs,cargo2,3550
Cheboksary,Kirs,cargo3,5619
Cheboksary,Omutninsk,cargo1,7286
Cheboksary,Omutninsk,cargo2,8256
Cheboksary,Omutninsk,cargo3,2182
Cheboksary,Kotelnich,cargo1,6980
Cheboksary,Kotelnich,cargo2,369
Cheboksary,Kotelnich,cargo3,8459
Cheboksary,Yoshkar Ola,cargo1,5045
Cheboksary,Yoshkar Ola,cargo2,9774
Cheboksary,Yoshkar Ola,cargo3,8801
Cheboksary,Sarapul,cargo1,3445
Cheboksary,Sarapul,cargo2,6151
Cheboksary,Sarapul,cargo3,1147
Cheboksary,Mozhga,cargo1,9748
Cheboksary,Mozhga,cargo2,1196
Cheboksary,Mozhga,cargo3,1715
Cheboksary,Votkinsk,cargo1,4365
Cheboksary,Votkinsk,cargo2,6143
Cheboksary,Votkinsk,cargo3,6110
Cheboksary,Glazov,cargo1,6642
Cheboksary,Glazov,cargo2,7350
Cheboksary,Glazov,cargo3,6615
Cheboksary,Kanash,cargo1,8284
Cheboksary,Kanash,cargo2,9601
Cheboksary,Kanash,cargo3,1513
Cheboksary,Shumerlya,cargo1,2399
Cheboksary,Shumerlya,cargo2,9676
Cheboksary,Shumerlya,cargo3,1394
Cheboksary,Alatyr,cargo1,7144
Cheboksary,Alatyr,cargo2,294
Cheboksary,Alatyr,cargo3,2965
Cheboksary,Sol-lletsk,cargo1,2119
Cheboksary,Sol-lletsk,cargo2,5880
Cheboksary,Sol-lletsk,cargo3,1483
Cheboksary,Dombarovskiy,cargo1,9335
Cheboksary,Dombarovskiy,cargo2,7244
Cheboksary,Dombarovskiy,cargo3,969
Cheboksary,Mednogorsk,cargo1,2202
Cheboksary,Mednogorsk,cargo2,5767
Cheboksary,Mednogorsk,cargo3,6997
Cheboksary,Gay,cargo1,270
Cheboksary,Gay,cargo2,4273
Cheboksary,Gay,cargo3,8522
Cheboksary,Buzuluk,cargo1,1628
Cheboksary,Buzuluk,cargo2,6027
Cheboksary,Buzuluk,cargo3,4684
Cheboksary,Otradnyy,cargo1,4204
Cheboksary,Otradnyy,cargo2,9573
Cheboksary,Otradnyy,cargo3,7693
Cheboksary,Tolyatti,cargo1,9608
Cheboksary,Tolyatti,cargo2,8120
Cheboksary,Tolyatti,cargo3,7271
Cheboksary,Engels,cargo1,7401
Cheboksary,Engels,cargo2,4474
Cheboksary,Engels,cargo3,3139
Cheboksary,Pugachev,cargo1,4353
Cheboksary,Pugachev,cargo2,7665
Cheboksary,Pugachev,cargo3,4915
Cheboksary,Volsk,cargo1,638
Cheboksary,Volsk,cargo2,2562
Cheboksary,Volsk,cargo3,5747
Cheboksary,Atkarsk,cargo1,1798
Cheboksary,Atkarsk,cargo2,869
Cheboksary,Atkarsk,cargo3,162
Cheboksary,Balashov,cargo1,7106
Cheboksary,Balashov,cargo2,7523
Cheboksary,Balashov,cargo3,46
Cheboksary,Almetyevsk,cargo1,5769
Cheboksary,Almetyevsk,cargo2,6082
Cheboksary,Almetyevsk,cargo3,7118
Cheboksary,Chistopol,cargo1,8837
Cheboksary,Chistopol,cargo2,7724
Cheboksary,Chistopol,cargo3,5025
Cheboksary,Nizhnekamsk,cargo1,4686
Cheboksary,Nizhnekamsk,cargo2,8485
Cheboksary,Nizhnekamsk,cargo3,4186
Cheboksary,Dimitrovgrad,cargo1,293
Cheboksary,Dimitrovgrad,cargo2,5342
Cheboksary,Dimitrovgrad,cargo3,6306
Cheboksary,Kudymkar,cargo1,8718
Cheboksary,Kudymkar,cargo2,1945
Cheboksary,Kudymkar,cargo3,8359
Cheboksary,Kungur,cargo1,5672
Cheboksary,Kungur,cargo2,890
Cheboksary,Kungur,cargo3,1229
Cheboksary,Krasnokamsk,cargo1,3291
Cheboksary,Krasnokamsk,cargo2,4313
Cheboksary,Krasnokamsk,cargo3,5893
Cheboksary,Chusovoy,cargo1,6255
Cheboksary,Chusovoy,cargo2,9590
Cheboksary,Chusovoy,cargo3,9729
Cheboksary,Gubakha,cargo1,4133
Cheboksary,Gubakha,cargo2,496
Cheboksary,Gubakha,cargo3,688
Cheboksary,Sterlitamak,cargo1,9738
Cheboksary,Sterlitamak,cargo2,6578
Cheboksary,Sterlitamak,cargo3,5489
Cheboksary,Orsk,cargo1,8236
Cheboksary,Orsk,cargo2,1017
Cheboksary,Orsk,cargo3,7036
Cheboksary,Balakovo,cargo1,5712
Cheboksary,Balakovo,cargo2,5734
Cheboksary,Balakovo,cargo3,944
Cheboksary,Birsk,cargo1,348
Cheboksary,Birsk,cargo2,684
Cheboksary,Birsk,cargo3,5220
Cheboksary,Izhevsk,cargo1,6821
Cheboksary,Izhevsk,cargo2,7862
Cheboksary,Izhevsk,cargo3,3307
Cheboksary,Krasnoarmeysk,cargo1,9847
Cheboksary,Krasnoarmeysk,cargo2,4956
Cheboksary,Krasnoarmeysk,cargo3,258
Cheboksary,Berezniki,cargo1,4448
Cheboksary,Berezniki,cargo2,8032
Cheboksary,Berezniki,cargo3,3498
Cheboksary,Penza,cargo1,9287
Cheboksary,Penza,cargo2,1136
Cheboksary,Penza,cargo3,3281
Cheboksary,Kirov,cargo1,2660
Cheboksary,Kirov,cargo2,1178
Cheboksary,Kirov,cargo3,4584
Cheboksary,Orenburg,cargo1,1631
Cheboksary,Orenburg,cargo2,5301
Cheboksary,Orenburg,cargo3,4067
Cheboksary,Saratov,cargo1,7933
Cheboksary,Saratov,cargo2,9822
Cheboksary,Saratov,cargo3,7392
Cheboksary,Ulyanovsk,cargo1,3686
Cheboksary,Ulyanovsk,cargo2,2788
Cheboksary,Ulyanovsk,cargo3,4314
Cheboksary,Nizhny Novgorod,cargo1,1958
Cheboksary,Nizhny Novgorod,cargo2,7423
Cheboksary,Nizhny Novgorod,cargo3,1064
Cheboksary,Ufa,cargo1,4169
Cheboksary,Ufa,cargo2,9597
Cheboksary,Ufa,cargo3,1418
Cheboksary,Samara,cargo1,6163
Cheboksary,Samara,cargo2,4571
Cheboksary,Samara,cargo3,863
Cheboksary,Kazan,cargo1,9570
Cheboksary,Kazan,cargo2,3995
Cheboksary,Kazan,cargo3,9540
Cheboksary,Perm,cargo1,2579
Cheboksary,Perm,cargo2,3603
Cheboksary,Perm,cargo3,5749
Orsk,Balakhna,cargo1,4297
Orsk,Balakhna,cargo2,4322
Orsk,Balakhna,cargo3,4993
Orsk,Arzamas,cargo1,2584
Orsk,Arzamas,cargo2,8514
Orsk,Arzamas,cargo3,6129
Orsk,Ruzayevka,cargo1,2852
Orsk,Ruzayevka,cargo2,1917
Orsk,Ruzayevka,cargo3,7162
Orsk,Oktyabrskiy,cargo1,5627
Orsk,Oktyabrskiy,cargo2,5051
Orsk,Oktyabrskiy,cargo3,5824
Orsk,Kirovo-Chepetsk,cargo1,3876
Orsk,Kirovo-Chepetsk,cargo2,1954
Orsk,Kirovo-Chepetsk,cargo3,6071
Orsk,Novotroitsk,cargo1,2022
Orsk,Novotroitsk,cargo2,7826
Orsk,Novotroitsk,cargo3,7504
Orsk,Buguruslan,cargo1,4484
Orsk,Buguruslan,cargo2,4629
Orsk,Buguruslan,cargo3,747
Orsk,Chapayevsk,cargo1,298
Orsk,Chapayevsk,cargo2,5042
Orsk,Chapayevsk,cargo3,6951
Orsk,Syzran,cargo1,6602
Orsk,Syzran,cargo2,4350
Orsk,Syzran,cargo3,7802
Orsk,Novokuybishevsk,cargo1,3212
Orsk,Novokuybishevsk,cargo2,5477
Orsk,Novokuybishevsk,cargo3,1832
Orsk,Naberezhnyye Chelny,cargo1,191
Orsk,Naberezhnyye Chelny,cargo2,6855
Orsk,Naberezhnyye Chelny,cargo3,7951
Orsk,Zelenodolsk,cargo1,2173
Orsk,Zelenodolsk,cargo2,62
Orsk,Zelenodolsk,cargo3,3070
Orsk,Leninogorsk,cargo1,1323
Orsk,Leninogorsk,cargo2,3657
Orsk,Leninogorsk,cargo3,9204
Orsk,Bugulma,cargo1,2312
Orsk,Bugulma,cargo2,9177
Orsk,Bugulma,cargo3,667
Orsk,Solikamsk,cargo1,6046
Orsk,Solikamsk,cargo2,4933
Orsk,Solikamsk,cargo3,4205
Orsk,Kizel,cargo1,1489
Orsk,Kizel,cargo2,1166
Orsk,Kizel,cargo3,7857
Orsk,Dzerzhinsk,cargo1,8709
Orsk,Dzerzhinsk,cargo2,6032
Orsk,Dzerzhinsk,cargo3,9461
Orsk,Vyska,cargo1,6583
Orsk,Vyska,cargo2,7602
Orsk,Vyska,cargo3,1613
Orsk,Saransk,cargo1,2881
Orsk,Saransk,cargo2,3584
Orsk,Saransk,cargo3,2439
Orsk,Kamenka,cargo1,627
Orsk,Kamenka,cargo2,3372
Orsk,Kamenka,cargo3,9498
Orsk,Kuznetsk,cargo1,6681
Orsk,Kuznetsk,cargo2,2041
Orsk,Kuznetsk,cargo3,9471
Orsk,Serdobsk,cargo1,5929
Orsk,Serdobsk,cargo2,7204
Orsk,Serdobsk,cargo3,3812
Orsk,Rayevskiy,cargo1,5365
Orsk,Rayevskiy,cargo2,2910
Orsk,Rayevskiy,cargo3,9320
Orsk,Sibay,cargo1,8388
Orsk,Sibay,cargo2,5600
Orsk,Sibay,cargo3,7018
Orsk,Kumertau,cargo1,546
Orsk,Kumertau,cargo2,7055
Orsk,Kumertau,cargo3,3090
Orsk,Salavat,cargo1,343
Orsk,Salavat,cargo2,2478
Orsk,Salavat,cargo3,4699
Orsk,Belebey,cargo1,3899
Orsk,Belebey,cargo2,4992
Orsk,Belebey,cargo3,8383
Orsk,Tuymazy,cargo1,4530
Orsk,Tuymazy,cargo2,1098
Orsk,Tuymazy,cargo3,6867
Orsk,Neftekamsk,cargo1,2582
Orsk,Neftekamsk,cargo2,6260
Orsk,Neftekamsk,cargo3,6286
Orsk,Sovetsk,cargo1,2197
Orsk,Sovetsk,cargo2,2764
Orsk,Sovetsk,cargo3,3039
Orsk,Slobodskoy,cargo1,2692
Orsk,Slobodskoy,cargo2,391
Orsk,Slobodskoy,cargo3,9759
Orsk,Kirs,cargo1,6108
Orsk,Kirs,cargo2,7581
Orsk,Kirs,cargo3,8631
Orsk,Omutninsk,cargo1,9913
Orsk,Omutninsk,cargo2,7131
Orsk,Omutninsk,cargo3,9617
Orsk,Kotelnich,cargo1,8901
Orsk,Kotelnich,cargo2,7172
Orsk,Kotelnich,cargo3,2076
Orsk,Yoshkar Ola,cargo1,4815
Orsk,Yoshkar Ola,cargo2,6604
Orsk,Yoshkar Ola,cargo3,4835
Orsk,Sarapul,cargo1,5372
Orsk,Sarapul,cargo2,7400
Orsk,Sarapul,cargo3,2615
Orsk,Mozhga,cargo1,7270
Orsk,Mozhga,cargo2,1411
Orsk,Mozhga,cargo3,4430
Orsk,Votkinsk,cargo1,8671
Orsk,Votkinsk,cargo2,717
Orsk,Votkinsk,cargo3,2305
Orsk,Glazov,cargo1,3735
Orsk,Glazov,cargo2,9769
Orsk,Glazov,cargo3,5878
Orsk,Kanash,cargo1,2408
Orsk,Kanash,cargo2,768
Orsk,Kanash,cargo3,3044
Orsk,Shumerlya,cargo1,2750
Orsk,Shumerlya,cargo2,6782
Orsk,Shumerlya,cargo3,672
Orsk,Alatyr,cargo1,9424
Orsk,Alatyr,cargo2,3778
Orsk,Alatyr,cargo3,5892
Orsk,Sol-lletsk,cargo1,6573
Orsk,Sol-lletsk,cargo2,5221
Orsk,Sol-lletsk,cargo3,7262
Orsk,Dombarovskiy,cargo1,9989
Orsk,Dombarovskiy,cargo2,7913
Orsk,Dombarovskiy,cargo3,8233
Orsk,Mednogorsk,cargo1,4639
Orsk,Mednogorsk,cargo2,770
Orsk,Mednogorsk,cargo3,8582
Orsk,Gay,cargo1,4057
Orsk,Gay,cargo2,8681
Orsk,Gay,cargo3,4790
Orsk,Buzuluk,cargo1,2006
Orsk,Buzuluk,cargo2,4008
Orsk,Buzuluk,cargo3,4011
Orsk,Otradnyy,cargo1,4454
Orsk,Otradnyy,cargo2,9307
Orsk,Otradnyy,cargo3,7593
Orsk,Tolyatti,cargo1,6299
Orsk,Tolyatti,cargo2,4695
Orsk,Tolyatti,cargo3,1965
Orsk,Engels,cargo1,1464
Orsk,Engels,cargo2,8294
Orsk,Engels,cargo3,9931
Orsk,Pugachev,cargo1,1695
Orsk,Pugachev,cargo2,3380
Orsk,Pugachev,cargo3,9885
Orsk,Volsk,cargo1,4316
Orsk,Volsk,cargo2,3072
Orsk,Volsk,cargo3,1044
Orsk,Atkarsk,cargo1,8604
Orsk,Atkarsk,cargo2,5951
Orsk,Atkarsk,cargo3,5818
Orsk,Balashov,cargo1,6409
Orsk,Balashov,cargo2,4554
Orsk,Balashov,cargo3,9280
Orsk,Almetyevsk,cargo1,2201
Orsk,Almetyevsk,cargo2,7149
Orsk,Almetyevsk,cargo3,2712
Orsk,Chistopol,cargo1,3631
Orsk,Chistopol,cargo2,1471
Orsk,Chistopol,cargo3,2912
Orsk,Nizhnekamsk,cargo1,7219
Orsk,Nizhnekamsk,cargo2,954
Orsk,Nizhnekamsk,cargo3,9781
Orsk,Dimitrovgrad,cargo1,5790
Orsk,Dimitrovgrad,cargo2,243
Orsk,Dimitrovgrad,cargo3,7291
Orsk,Kudymkar,cargo1,7291
Orsk,Kudymkar,cargo2,9304
Orsk,Kudymkar,cargo3,1826
Orsk,Kungur,cargo1,2899
Orsk,Kungur,cargo2,3591
Orsk,Kungur,cargo3,9198
Orsk,Krasnokamsk,cargo1,4602
Orsk,Krasnokamsk,cargo2,7084
Orsk,Krasnokamsk,cargo3,7102
Orsk,Chusovoy,cargo1,5726
Orsk,Chusovoy,cargo2,5201
Orsk,Chusovoy,cargo3,2312
Orsk,Gubakha,cargo1,7137
Orsk,Gubakha,cargo2,5260
Orsk,Gubakha,cargo3,3555
Orsk,Sterlitamak,cargo1,7649
Orsk,Sterlitamak,cargo2,7633
Orsk,Sterlitamak,cargo3,6884
Orsk,Cheboksary,cargo1,4024
Orsk,Cheboksary,cargo2,6168
Orsk,Cheboksary,cargo3,5850
Orsk,Balakovo,cargo1,9550
Orsk,Balakovo,cargo2,8472
Orsk,Balakovo,cargo3,1872
Orsk,Birsk,cargo1,3541
Orsk,Birsk,cargo2,3588
Orsk,Birsk,cargo3,80
Orsk,Izhevsk,cargo1,1463
Orsk,Izhevsk,cargo2,791
Orsk,Izhevsk,cargo3,2692
Orsk,Krasnoarmeysk,cargo1,6212
Orsk,Krasnoarmeysk,cargo2,9993
Orsk,Krasnoarmeysk,cargo3,8935
Orsk,Berezniki,cargo1,6123
Orsk,Berezniki,cargo2,4676
Orsk,Berezniki,cargo3,9593
Orsk,Penza,cargo1,5667
Orsk,Penza,cargo2,9272
Orsk,Penza,cargo3,8966
Orsk,Kirov,cargo1,2361
Orsk,Kirov,cargo2,5814
Orsk,Kirov,cargo3,876
Orsk,Orenburg,cargo1,3199
Orsk,Orenburg,cargo2,5970
Orsk,Orenburg,cargo3,2095
Orsk,Saratov,cargo1,6768
Orsk,Saratov,cargo2,7534
Orsk,Saratov,cargo3,7334
Orsk,Ulyanovsk,cargo1,1729
Orsk,Ulyanovsk,cargo2,9179
Orsk,Ulyanovsk,cargo3,3129
Orsk,Nizhny Novgorod,cargo1,8460
Orsk,Nizhny Novgorod,cargo2,9458
Orsk,Nizhny Novgorod,cargo3,6551
Orsk,Ufa,cargo1,7039
Orsk,Ufa,cargo2,1937
Orsk,Ufa,cargo3,7766
Orsk,Samara,cargo1,517
Orsk,Samara,cargo2,5369
Orsk,Samara,cargo3,1099
Orsk,Kazan,cargo1,4209
Orsk,Kazan,cargo2,8081
Orsk,Kazan,cargo3,4462
Orsk,Perm,cargo1,4128
Orsk,Perm,cargo2,6670
Orsk,Perm,cargo3,9914
Balakovo,Balakhna,cargo1,6400
Balakovo,Balakhna,cargo2,6899
Balakovo,Balakhna,cargo3,2905
Balakovo,Arzamas,cargo1,7278
Balakovo,Arzamas,cargo2,608
Balakovo,Arzamas,cargo3,4432
Balakovo,Ruzayevka,cargo1,2034
Balakovo,Ruzayevka,cargo2,6404
Balakovo,Ruzayevka,cargo3,873
Balakovo,Oktyabrskiy,cargo1,1590
Balakovo,Oktyabrskiy,cargo2,4137
Balakovo,Oktyabrskiy,cargo3,53
Balakovo,Kirovo-Chepetsk,cargo1,4761
Balakovo,Kirovo-Chepetsk,cargo2,9805
Balakovo,Kirovo-Chepetsk,cargo3,5408
Balakovo,Novotroitsk,cargo1,2890
Balakovo,Novotroitsk,cargo2,1123
Balakovo,Novotroitsk,cargo3,4858
Balakovo,Buguruslan,cargo1,8768
Balakovo,Buguruslan,cargo2,2812
Balakovo,Buguruslan,cargo3,174
Balakovo,Chapayevsk,cargo1,1939
Balakovo,Chapayevsk,cargo2,4640
Balakovo,Chapayevsk,cargo3,7998
Balakovo,Syzran,cargo1,7177
Balakovo,Syzran,cargo2,101
Balakovo,Syzran,cargo3,238
Balakovo,Novokuybishevsk,cargo1,3584
Balakovo,Novokuybishevsk,cargo2,2383
Balakovo,Novokuybishevsk,cargo3,7564
Balakovo,Naberezhnyye Chelny,cargo1,4398
Balakovo,Naberezhnyye Chelny,cargo2,3372
Balakovo,Naberezhnyye Chelny,cargo3,3845
Balakovo,Zelenodolsk,cargo1,4826
Balakovo,Zelenodolsk,cargo2,4642
Balakovo,Zelenodolsk,cargo3,4260
Balakovo,Leninogorsk,cargo1,2908
Balakovo,Leninogorsk,cargo2,876
Balakovo,Leninogorsk,cargo3,2588
Balakovo,Bugulma,cargo1,878
Balakovo,Bugulma,cargo2,9350
Balakovo,Bugulma,cargo3,203
Balakovo,Solikamsk,cargo1,8787
Balakovo,Solikamsk,cargo2,4298
Balakovo,Solikamsk,cargo3,4008
Balakovo,Kizel,cargo1,3256
Balakovo,Kizel,cargo2,6227
Balakovo,Kizel,cargo3,5391
Balakovo,Dzerzhinsk,cargo1,5891
Balakovo,Dzerzhinsk,cargo2,2743
Balakovo,Dzerzhinsk,cargo3,7356
Balakovo,Vyska,cargo1,8803
Balakovo,Vyska,cargo2,2805
Balakovo,Vyska,cargo3,6677
Balakovo,Saransk,cargo1,6893
Balakovo,Saransk,cargo2,2186
Balakovo,Saransk,cargo3,7006
Balakovo,Kamenka,cargo1,9588
Balakovo,Kamenka,cargo2,8302
Balakovo,Kamenka,cargo3,5917
Balakovo,Kuznetsk,cargo1,3811
Balakovo,Kuznetsk,cargo2,6353
Balakovo,Kuznetsk,cargo3,9277
Balakovo,Serdobsk,cargo1,2864
Balakovo,Serdobsk,cargo2,6079
Balakovo,Serdobsk,cargo3,5005
Balakovo,Rayevskiy,cargo1,792
Balakovo,Rayevskiy,cargo2,6996
Balakovo,Rayevskiy,cargo3,5455
Balakovo,Sibay,cargo1,4343
Balakovo,Sibay,cargo2,4833
Balakovo,Sibay,cargo3,3525
Balakovo,Kumertau,cargo1,8639
Balakovo,Kumertau,cargo2,1885
Balakovo,Kumertau,cargo3,9706
Balakovo,Salavat,cargo1,7040
Balakovo,Salavat,cargo2,9401
Balakovo,Salavat,cargo3,2703
Balakovo,Belebey,cargo1,264
Balakovo,Belebey,cargo2,3613
Balakovo,Belebey,cargo3,605
Balakovo,Tuymazy,cargo1,5025
Balakovo,Tuymazy,cargo2,27
Balakovo,Tuymazy,cargo3,366
Balakovo,Neftekamsk,cargo1,5821
Balakovo,Neftekamsk,cargo2,9464
Balakovo,Neftekamsk,cargo3,342
Balakovo,Sovetsk,cargo1,4697
Balakovo,Sovetsk,cargo2,4602
Balakovo,Sovetsk,cargo3,8244
Balakovo,Slobodskoy,cargo1,6771
Balakovo,Slobodskoy,cargo2,1117
Balakovo,Slobodskoy,cargo3,2264
Balakovo,Kirs,cargo1,6
Balakovo,Kirs,cargo2,4223
Balakovo,Kirs,cargo3,2494
Balakovo,Omutninsk,cargo1,6823
Balakovo,Omutninsk,cargo2,10000
Balakovo,Omutninsk,cargo3,7334
Balakovo,Kotelnich,cargo1,3728
Balakovo,Kotelnich,cargo2,9596
Balakovo,Kotelnich,cargo3,5734
Balakovo,Yoshkar Ola,cargo1,4055
Balakovo,Yoshkar Ola,cargo2,8640
Balakovo,Yoshkar Ola,cargo3,2603
Balakovo,Sarapul,cargo1,8985
Balakovo,Sarapul,cargo2,2171
Balakovo,Sarapul,cargo3,2214
Balakovo,Mozhga,cargo1,384
Balakovo,Mozhga,cargo2,7934
Balakovo,Mozhga,cargo3,3354
Balakovo,Votkinsk,cargo1,7818
Balakovo,Votkinsk,cargo2,1604
Balakovo,Votkinsk,cargo3,7884
Balakovo,Glazov,cargo1,6668
Balakovo,Glazov,cargo2,5395
Balakovo,Glazov,cargo3,3582
Balakovo,Kanash,cargo1,4929
Balakovo,Kanash,cargo2,3006
Balakovo,Kanash,cargo3,8912
Balakovo,Shumerlya,cargo1,862
Balakovo,Shumerlya,cargo2,715
Balakovo,Shumerlya,cargo3,815
Balakovo,Alatyr,cargo1,5703
Balakovo,Alatyr,cargo2,9053
Balakovo,Alatyr,cargo3,9507
Balakovo,Sol-lletsk,cargo1,4270
Balakovo,Sol-lletsk,cargo2,8003
Balakovo,Sol-lletsk,cargo3,286
Balakovo,Dombarovskiy,cargo1,7732
Balakovo,Dombarovskiy,cargo2,5146
Balakovo,Dombarovskiy,cargo3,6597
Balakovo,Mednogorsk,cargo1,7540
Balakovo,Mednogorsk,cargo2,7577
Balakovo,Mednogorsk,cargo3,9196
Balakovo,Gay,cargo1,3414
Balakovo,Gay,cargo2,7899
Balakovo,Gay,cargo3,8401
Balakovo,Buzuluk,cargo1,2277
Balakovo,Buzuluk,cargo2,7085
Balakovo,Buzuluk,cargo3,3682
Balakovo,Otradnyy,cargo1,2507
Balakovo,Otradnyy,cargo2,314
Balakovo,Otradnyy,cargo3,3701
Balakovo,Tolyatti,cargo1,4414
